underlying,identifier,instrumentType,instrument,contract,expiryDate,optionType,strikePrice,lastPrice,change,pChange,openPrice,highPrice,lowPrice,closePrice,volume,totalTurnover,value,premiumTurnOver,underlyingValue,openInterest,noOfTrades
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024CE51000.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Call,51000,2025.1,-423.95,-17.31,2455.15,2455.15,2021.05,2041.95,5025,10841236.5,10841236.5,267116236.5,49831.85,1165,335
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE56500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,56500,9.65,0.35,3.76,8.9,9.65,7.65,9.1,4875,41827.5,41827.5,275479327.5,49831.85,1549,325
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE48500.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,48500,1592.25,-608.2,-27.64,2134.0,2134.0,1544.1,1589.0,4815,8297304.3,8297304.3,241824804.3,49831.85,243,321
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE53700.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,53700,18.0,-7.4,-29.13,22.9,24.5,16.65,18.95,4725,89869.5,89869.5,253822369.49999997,49831.85,372,315
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024CE52500.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Call,52500,1328.95,-332.5,-20.01,1600.6,1673.25,1328.95,1365.1,4665,6790747.2,6790747.2,251703247.2,49831.85,928,311
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE50500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,50500,1300.3,246.3,23.37,1055.0,1331.15,1055.0,1311.0,4650,5627616.0,5627616.0,240452616.0,49831.85,154,310
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE52500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,52500,2460.0,603.9,32.54,1860.05,2542.35,1860.0,2471.0,4545,10109716.200000001,10109716.200000001,248722216.2,49831.85,5796,303
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE56000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,56000,39.55,-11.45,-22.45,51.0,51.0,39.15,41.45,4455,194772.6,194772.6,249674772.6,49831.85,605,297
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE51000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,51000,1272.0,393.0,44.71,899.0,1302.0,880.0,1289.95,4260,4875442.2,4875442.2,222135442.20000002,49831.85,330,284
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE55300.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,55300,5.35,-0.35,-6.14,5.0,5.4,4.4,5.25,4140,21486.600000000002,21486.600000000002,228963486.60000002,49831.85,270,276
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE44500.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,44500,5.0,-0.1,-1.96,4.15,5.15,3.4,4.8,4035,17794.350000000002,17794.350000000002,179575294.35000002,49831.85,131,269
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024CE55500.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Call,55500,506.15,-143.05,-22.03,649.2,649.2,502.3,503.05,3990,2181811.8000000003,2181811.8000000003,223626811.8,49831.85,808,266
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024PE52500.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Put,52500,2378.3,378.85,18.95,1970.0,2378.3,1970.0,2372.2,3975,8934090.75,8934090.75,217621590.75,49831.85,1745,265
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE47900.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,47900,131.0,53.7,69.47,77.3,136.15,72.6,126.95,3915,374430.6,374430.6,187902930.6,49831.85,270,261
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE50800.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,50800,1269.05,312.95,32.73,1050.0,1301.5,986.1,1281.65,3885,4817594.25,4817594.25,202175594.25,49831.85,226,259
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE50800.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,50800,1112.95,346.95,45.29,799.0,1112.95,736.4,1112.95,3885,3384845.1,3384845.1,200742845.1,49831.85,135,259
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE55400.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,55400,5.05,-3.0,-37.27,7.9,7.9,3.8,5.2,3855,19968.899999999998,19968.899999999998,213586968.9,49831.85,101,257
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE54000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,54000,36.85,-14.05,-27.6,50.0,50.0,33.3,37.5,3765,149056.35,149056.35,203459056.35,49831.85,180,251
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE50300.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,50300,736.95,-484.6,-39.67,1105.2,1105.2,717.45,725.9,3765,3463310.55,3463310.55,192842810.55,49831.85,107,251
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE42000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,42000,38.3,10.0,35.34,31.0,50.0,27.05,43.6,3750,140550.0,140550.0,157640550.0,49831.85,995,250
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024PE51900.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Put,51900,2040.9,716.75,54.13,1422.25,2098.1,1367.75,2060.15,3735,5914559.25,5914559.25,199761059.25,49831.85,284,249
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE50600.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,50600,1007.7,-336.05,-25.01,1368.1,1368.1,990.1,1002.95,3660,4459051.2,4459051.2,189655051.2,49831.85,225,244
BANKNIFTY,OPTIDXBANKNIFTY11-09-2024PE48000.00,OPTIDX,Index Options,BANKNIFTY 11-Sep-2024,11-Sep-2024,Put,48000,255.4,86.9,51.57,177.05,270.0,168.25,254.0,3645,751999.95,751999.95,175711999.95,49831.85,166,243
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024PE49500.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Put,49500,1035.7,206.7,24.93,839.95,1045.0,829.85,1027.5,3570,3386930.4,3386930.4,180101930.4,49831.85,3536,238
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE42000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,42000,6.85,0.75,12.3,4.95,7.75,4.65,6.75,3570,21669.9,21669.9,149961669.9,49831.85,1675,238
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE54800.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,54800,5.3,-1.7,-24.29,6.05,6.9,5.0,6.65,3555,21578.850000000002,21578.850000000002,194835578.85,49831.85,132,237
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE49400.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,49400,1112.5,-457.0,-29.12,1531.0,1531.0,1061.65,1083.8,3480,3800856.0,3800856.0,175712856.0,49831.85,170,232
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE52200.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,52200,2184.3,588.55,36.88,2021.85,2234.0,2018.8,2203.8,3435,7476140.100000001,7476140.100000001,186783140.1,49831.85,558,229
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE51000.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,51000,1498.75,239.6,19.03,1268.15,1563.55,1237.0,1520.9,3420,4750756.199999999,4750756.199999999,179170756.2,49831.85,425,228
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE50200.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,50200,816.75,-369.55,-31.15,1101.95,1159.4,763.5,777.35,3255,2941055.25,2941055.25,166342055.25,49831.85,127,217
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024CE50500.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Call,50500,1536.75,-322.65,-17.35,1781.5,1831.9,1506.05,1526.55,3210,5131056.600000001,5131056.600000001,167236056.6,49831.85,191,214
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE48000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,48000,2771.65,-488.2,-14.98,3106.7,3137.05,2687.25,2743.95,3120,9047282.4,9047282.4,158807282.39999998,49831.85,635,208
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE53900.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,53900,16.35,-6.1,-27.17,20.0,20.0,16.35,16.35,3045,53835.6,53835.6,164179335.6,49831.85,211,203
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE49900.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,49900,685.0,226.8,49.5,470.7,711.95,465.55,683.5,3015,1973528.55,1973528.55,152422028.55,49831.85,184,201
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE54700.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,54700,7.25,2.95,68.6,5.25,8.55,4.15,7.25,3000,18180.0,18180.0,164118180.0,49831.85,125,200
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE52000.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,52000,2084.5,449.5,27.49,1798.2,2126.5,1770.0,2102.2,2970,5995301.399999999,5995301.399999999,160435301.4,49831.85,214,198
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE52500.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,52500,107.75,-1067.75,-90.83,225.35,225.35,105.85,109.5,2940,348537.0,348537.0,154698537.0,49831.85,101,196
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE58500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,58500,8.15,0.9,12.41,5.8,8.9,5.8,8.45,2910,21504.899999999998,21504.899999999998,170256504.9,49831.85,811,194
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE53000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,53000,2746.85,463.05,20.28,2300.0,2783.85,2244.95,2755.3,2895,7234257.600000001,7234257.600000001,160669257.6,49831.85,1518,193
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE50300.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,50300,1144.9,-503.55,-30.55,1600.0,1600.0,1144.05,1156.85,2880,3657196.8,3657196.8,148521196.8,49831.85,130,192
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE51700.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,51700,1776.05,553.4,45.26,1259.3,1776.55,1231.2,1756.15,2865,4157029.0500000003,4157029.0500000003,152277529.05,49831.85,1269,191
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE57000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,57000,34.9,-1.55,-4.25,33.15,34.9,31.3,33.75,2850,94135.5,94135.5,162544135.5,49831.85,1632,190
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE54300.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,54300,7.4,-22.75,-75.46,11.45,11.45,5.5,7.15,2715,22018.649999999998,22018.649999999998,147446518.65,49831.85,159,181
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE54200.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,54200,15.0,-5.2,-25.74,21.75,21.75,12.2,15.8,2715,39421.799999999996,39421.799999999996,147192421.79999998,49831.85,115,181
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE55200.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,55200,6.85,1.75,34.31,5.5,7.75,4.0,6.85,2685,13210.199999999999,13210.199999999999,148225210.2,49831.85,123,179
BANKNIFTY,OPTIDXBANKNIFTY30-10-2024PE46000.00,OPTIDX,Index Options,BANKNIFTY 30-Oct-2024,30-Oct-2024,Put,46000,228.0,-47.35,-17.2,320.35,320.35,184.0,226.9,2640,587584.7999999999,587584.7999999999,122027584.8,49831.85,114,176
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE52400.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,52400,353.6,-90.05,-20.3,450.0,450.0,348.55,353.6,2595,976913.7,976913.7,136954913.7,49831.85,116,173
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE50200.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,50200,980.35,252.65,34.72,811.0,1005.35,743.5,990.05,2580,2343465.6,2343465.6,131859465.6,49831.85,85,172
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE50400.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,50400,690.2,-1561.85,-69.35,978.25,993.4,658.35,678.2,2565,2062901.25,2062901.25,131338901.25,49831.85,79,171
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE48600.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,48600,1281.6,-716.85,-35.87,1811.0,1830.9,1216.45,1275.5,2520,3693639.6,3693639.6,126165639.60000001,49831.85,135,168
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE59000.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,59000,9.55,1.3,15.76,7.3,11.75,7.3,10.25,2460,23788.2,23788.2,145163788.2,49831.85,291,164
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE50700.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,50700,556.95,-301.8,-35.14,848.85,849.1,542.65,555.3,2430,1525699.8,1525699.8,124726699.8,49831.85,89,162
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE46300.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,46300,38.05,10.75,39.38,28.0,39.5,27.45,37.3,2430,88524.9,88524.9,112597524.9,49831.85,138,162
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE48000.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,48000,2048.25,-656.15,-24.26,2704.4,2704.4,1997.2,2028.3,2400,5227752.0,5227752.0,120427752.00000001,49831.85,85,160
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE57500.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,57500,9.9,1.45,17.16,7.0,11.7,6.5,10.2,2295,20448.45,20448.45,131982948.45,49831.85,638,153
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE54100.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,54100,7.55,0.5,7.09,7.05,10.8,5.3,7.0,2250,18405.0,18405.0,121743405.0,49831.85,62,150
BANKNIFTY,OPTIDXBANKNIFTY14-08-2024CE48400.00,OPTIDX,Index Options,BANKNIFTY 14-Aug-2024,14-Aug-2024,Call,48400,1480.0,-666.4,-31.05,2006.0,2006.0,1434.35,1471.1,2250,3534997.5,3534997.5,112434997.5,49831.85,80,150
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE45500.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,45500,99.0,21.85,28.32,99.4,108.95,72.45,99.0,2250,189742.5,189742.5,102564742.5,49831.85,232,150
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE54000.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,54000,3611.15,498.65,16.02,3080.05,3678.05,3080.05,3660.1,2220,7590779.4,7590779.4,127470779.39999999,49831.85,415,148
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE54400.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,54400,6.5,0.0,0.0,5.55,14.75,4.5,7.25,2220,13453.199999999999,13453.199999999999,120781453.19999999,49831.85,73,148
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE50700.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,50700,1219.55,309.2,33.96,975.0,1267.1,965.05,1225.65,2190,2494650.9,2494650.9,113527650.9,49831.85,257,146
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024CE45000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Call,45000,5070.0,-670.0,-11.67,5641.5,5650.0,5000.35,5062.55,2190,11699045.7,11699045.7,110249045.7,49831.85,2627,146
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE50300.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,50300,1016.4,233.5,29.83,842.0,1050.75,774.8,1023.4,2085,1963090.05,1963090.05,106838590.05,49831.85,93,139
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE51200.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,51200,351.0,-257.65,-42.33,499.75,501.35,351.0,361.0,2070,881778.6000000001,881778.6000000001,106865778.60000001,49831.85,84,138
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE47200.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,47200,71.6,21.2,42.06,45.4,80.1,33.75,70.65,2040,136904.4,136904.4,96424904.4,49831.85,259,136
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE50900.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,50900,1334.1,316.85,31.15,1045.0,1365.45,1045.0,1336.45,2025,2671420.5,2671420.5,105743920.5,49831.85,199,135
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024PE50400.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Put,50400,1083.25,292.15,36.93,796.25,1113.8,796.25,1086.1,2025,1960726.5,1960726.5,104020726.5,49831.85,77,135
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024PE51700.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Put,51700,1537.4,376.2,32.4,1170.0,1769.65,1170.0,1631.4,2010,2915947.2,2915947.2,106832947.2,49831.85,69,134
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024PE50500.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Put,50500,974.7,315.25,47.8,675.0,985.0,650.0,973.65,1965,1572451.95,1572451.95,100804951.95,49831.85,220,131
BANKNIFTY,OPTIDXBANKNIFTY25-09-2024CE50200.00,OPTIDX,Index Options,BANKNIFTY 25-Sep-2024,25-Sep-2024,Call,50200,1219.4,-369.85,-23.27,1540.0,1540.0,1178.0,1209.2,1935,2543712.3,2543712.3,99680712.3,49831.85,199,129
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE41000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,41000,5.55,-0.8,-12.6,5.8,6.5,4.6,5.9,1935,10487.7,10487.7,79345487.7,49831.85,463,129
BANKNIFTY,OPTIDXBANKNIFTY24-12-2024PE54000.00,OPTIDX,Index Options,BANKNIFTY 24-Dec-2024,24-Dec-2024,Put,54000,3328.0,500.0,17.68,2882.0,3328.0,2860.0,3288.85,1905,5857951.2,5857951.2,108727951.2,49831.85,299,127
BANKNIFTY,OPTIDXBANKNIFTY28-08-2024PE55000.00,OPTIDX,Index Options,BANKNIFTY 28-Aug-2024,28-Aug-2024,Put,55000,4920.15,694.3,16.43,4299.95,4978.7,4250.0,4933.3,1890,8827490.700000001,8827490.700000001,112777490.69999999,49831.85,4486,126
BANKNIFTY,OPTIDXBANKNIFTY21-08-2024CE53900.00,OPTIDX,Index Options,BANKNIFTY 21-Aug-2024,21-Aug-2024,Call,53900,7.2,-1.55,-17.71,7.65,9.0,6.55,7.5,1890,15044.4,15044.4,101886044.39999999,49831.85,145,126
BANKNIFTY,OPTIDXBANKNIFTY04-09-2024CE50800.00,OPTIDX,Index Options,BANKNIFTY 04-Sep-2024,04-Sep-2024,Call,50800,500.8,-309.2,-38.17,802.6,802.65,497.1,501.25,1845,1061668.3499999999,1061668.3499999999,94787668.35,49831.85,82,123
